key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords
82a6608d-372b-4663-8ed3-dbe0c2bff883	Museo Provincial de Ciencias Naturales “Florentino Ameghino”, Santa Fe, Argentina - Colección Squamata (no Serpentes) (MFA-ZV-Sq)	73060c4b-698c-402b-bb05-81238af57da6	Museo Provincial de Ciencias Naturales ""Florentino Ameghino""	
46fd87be-3e4b-402e-9083-4f4693762b8f	Conjunto de datos de Plecoptera (Burmeister, 1839) de la colección del Instituto de Biodiversidad Neotropical (IBN, CONICET-UNT).	780c7ebb-c576-4eb8-ab57-3cc2dddffae2	Instituto de Biodiversidad Neotropical (IBN)	tropical
399c081a-7237-4363-9299-6d731637d314	Avifauna occurrence data for Arabuko Sokoke Forest in Kenya	fd515d3a-b237-42de-bba6-760008580da5	National Museums of Kenya	
89337996-f762-11e1-a439-00145eb45e9a	UCM Bird Collection (Arctos)	4cadac10-3e7b-11d9-8439-b8a03c50a862	University of Colorado Museum of Natural History	
2d52d641-da1b-4aeb-844b-32ea3322067e	Análisis de Integridad Biológica para el Parque Natural Regional Páramo del Duende. Convenio CVC- Univalle 108 de 2017	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	
f66b4f25-909e-4b1e-a030-f7f2dba764ae	Análisis de Integridad Biológica para el Distrito Regional de Manejo Integrado RUT Nativos.Convenio CVC- Univalle 108 de 2017	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	
03d1de14-4fed-42a7-a734-5a3ecb5ec33b	Registros de ocurrencia de Nothofagus glauca entre la región de Valparaíso y Biobío	08f187e1-0c50-4012-8fa5-1bed03b0b346	Laboratorio de Ecologia de Paisaje - UdeC	
e9becdf0-1ca9-4048-b8e9-ff274a47c44c	Flora y fauna presente en el área del proyecto ""Planta de tratamiento de Aguas residuales de Neiva""	e9c0450b-0e49-4b61-abb2-ed2afb958ddf	Las Ceibas Empresas Publicas de Neiva E.S.P	
4e56ef9f-5aef-49a8-bc3e-fe77635d0352	Análisis de Integridad Biológica para el Distrito de Conservación de Suelos Cañón del Río Grande. Convenio CVC- Univalle 108 de 2017	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	
bed0b1b9-0dfa-4467-9148-fe8365ecb853	Anfibios y Reptiles de las sabanas inundables de las cuencas de los ríos Bita, Manacacías y Cravo Sur - SULU II	986e56a2-5615-407d-8351-a4bac59fd303	Fundación Omacha	
70c5ebe8-372e-4059-9676-336374275ae1	Registros de Triatominos asociados al estudio de Nicho ecológico para la predicción de la distribución geográfica de triatominos y tasa de infección natural con Trypanosoma spp, en el departamento del Meta	2fff5d0c-6bbd-432d-8832-cc4e307a267f	Universidad de los Llanos	
56c3ef0a-a2f2-4f3f-8add-3bf004ce27ad	Análisis de Integridad Biológica  para el Distrito Regional de Manejo Integrado Atuncela. Convenio CVC. Univalle 108 de 2017	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	
b26543dd-d573-480b-b8b0-7f116ef52886	Análisis de Integridad Biológica en la Reserva Forestal Protectora Regional Bitaco. Convenio CVC- Univalle 108 de 2017	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	
f2de1e78-5d1a-45f0-8879-02a9d94cfe64	Insectos recolectados en trampas Malaise en el departamento de Vichada - Proyecto Colombia Bio	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
80cf0324-f762-11e1-a439-00145eb45e9a	Programa de erradicación de los roedores introducidos en la Isla Rasa, Baja California: un plan de restructuración ecológica	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
516d98b1-9862-43e7-b402-ed2fc6b8f312	Insectos recolectados en trampas Malaise en el departamento de Santander - Proyecto Colombia Bio	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
93160e89-1501-481b-8d87-983fd8b1d5e5	Tejidos de individuos colectados en el plan de monitoreo de biodiversidad en el bloque platanillo de la empresa Amerisur y en los bloques Rumiyaco, Venados y Burdyne de la empresa Gran Tierra, Putumayo	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
f269f7b1-ad56-45d0-8641-8bc0e84b411a	Jurica-Suchy Nature Museum at Benedictine University Egg Specimens (Arctos)	adeee12a-81b4-4e88-9953-1b6729cd0d34	Jurica-Suchy Nature Museum	
43b370d3-2980-4ab3-998b-b467b2194a79	R.H.Wardell - Cardiff Nature Conservation Strategy - 1991 - 1998	48f02f0c-5287-4b0a-bdf1-cee8f9665285	South East Wales Biodiversity Records Centre	
97eccb39-8a7b-4711-82ef-5f61afc1cf0c	Dr Mary Gillham Archive Project	48f02f0c-5287-4b0a-bdf1-cee8f9665285	South East Wales Biodiversity Records Centre	
d575bb70-0830-43b6-8974-6f25529fc26f	Microlepidoptera of Glamorgan	48f02f0c-5287-4b0a-bdf1-cee8f9665285	South East Wales Biodiversity Records Centre	
20e2ba7f-c339-42e9-bc3c-0ca587b78311	New York State Museum Mycology Collection	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5	New York State Museum (NYSM)	
48fa6173-8db2-40a3-9ef3-90a1651a506d	Brown University Herbarium - Fungi	9d5c8c31-20c5-4a6d-a1d5-96ca148eda93	Brown University Herbarium	
c2ed8e3c-c20e-492c-9a91-c77c86aa5edc	ZMH Lepidoptera collection	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	Leibniz Institute for the Analysis of Biodiversity Change (LIB)	
5e577362-53c6-4ca6-b017-8d584e3ba48e	Aves e insectos asociados al proyecto de interacciones bióticas en zonas de la Estructura Ecológica principal de Bogotá, D.C.	eace4687-50e8-4f9a-829b-29ff8ff1fa8b	Jardín Botánico de Bogotá ""José Celestino Mutis""	
0b4099ce-bba5-4c52-a9e7-7761f524c676	Colección e identificación de las especies de Meloidogyne y su distribución en los cultivos más importantes para México	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
0c70b4de-b7af-4cda-b9de-b59d4be45879	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Plantas Tapachula)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
f4ecc84b-b746-48b2-81d7-119c35fa7cda	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Corales Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	coral
09e074a3-6385-454c-9dc8-bd52c56188de	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Herpetológica San cristóbal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
d986d84a-d0cb-4739-bb48-021457ef7317	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Hormigas Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
5a5dd02d-54f5-4eb5-a191-5a54f77891a5	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Hongos Tapachula)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
c8a26d4e-b5a5-4dd9-9fff-7cd31779be93	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Arachnida Tapachula)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
8044d0f0-f762-11e1-a439-00145eb45e9a	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Herbario SCLC)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
bbe02a61-14c8-4035-a3d4-7a748068d729	Colección Flora Apícola Sur. Museo de Historia Natural de San Rafael (MMHNSR). Mendoza. Argentina.	30bf2104-6a0f-4ec4-bc30-67b7e8d9e944	Museo Municipal de Historia Natural de San Rafael, Mendoza. Argentina	
5a84d194-423e-44f8-9704-0f12f414d532	Museo Provincial de Ciencias Naturales “Florentino Ameghino”, Santa Fe, Argentina - Colección Aves (MFA-ZV-Or)	73060c4b-698c-402b-bb05-81238af57da6	Museo Provincial de Ciencias Naturales ""Florentino Ameghino""	
2838b79f-bd50-46cd-ac42-2bef5771a646	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Mamíferos marinos Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
d0df772d-78f4-4602-acf2-7d768798f632	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Nematodos Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
5ff00d49-e775-4545-b641-12eb24251201	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Aves Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
f17d68da-83d0-4306-b555-cc7e6589d718	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Poliquetos Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
cb1a521c-29f7-4751-8661-898d16d0caa6	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Mamíferos San cristóbal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
80073902-f762-11e1-a439-00145eb45e9a	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Herpetológica Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
5fab027d-14b6-4659-9a7e-8a0d4bd3e12b	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Peces San cristóbal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
e8bfbb07-a739-49e9-952f-cd4e9a06603c	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Zooplancton Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
83dc7429-4457-4d49-ac7a-ad1326d6aad4	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Entomologica Tapachula)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
80633a90-f762-11e1-a439-00145eb45e9a	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Entomologica San cristóbal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
6555005d-4594-4a3e-be33-c70e587b63d7	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Ictioplancton Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
3beabb49-17c6-44eb-b13b-a107515bb653	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Abejas)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
d3de41c3-3d5b-4fe6-aece-90c6509dc2b9	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Lepidoptera Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
ae71b27c-448f-4ff8-be04-42e3d7c196bc	Registros de presencia de Cóndor andino en áreas naturales protegidas del SINANPE, Perú	2e3408a2-7d79-478f-875b-2b6a669b9026	Servicio Nacional de Areas Naturales Protegidas por el Estado	
563a2a42-3e49-456a-806e-153213f6e097	Plan Aménagement et de Gestion Simplifié (PAGS) des forèts sacrées des départements de l'Ouémé-Plateau et le Collines. Données mobilisées dans le cadre du projet JRS Bénin	b2db85d5-c5fe-4125-9e36-590a5f651829	GBIF Benin	
83784f5e-f762-11e1-a439-00145eb45e9a	Museo Nacional de Ciencias Naturales, Madrid. Colección de Tejidos y ADN	3059a14b-7b43-41ce-beef-873999911dfe	Museo Nacional de Ciencias Naturales (CSIC)	
890afcd2-f762-11e1-a439-00145eb45e9a	Universitat de València, Colecciones de Criptógamas: VAL_Lich	306334d7-dba4-4ac0-9b18-be2cb49bff35	Department of Botany, Faculty of Biological Sciences, University of Valencia	
ceff8c75-950b-4405-a116-60247d1adacb	Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB)	21936918-2ce6-4314-a15e-91f9f6735361	Departamento de Biodiversidad, Ecología y Evolución, Unidad Docente de Botánica. Fac. de Ciencias Biológicas, Univ. Complutense de Madrid	
4ec633b0-8b1f-405e-86cf-7f782a3ced53	Fortalecimiento de las colecciones de ECOSUR. Primera fase (Peces Chetumal)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
9ce9f2fb-45ff-4734-82d9-ec16f342fa9a	Registros de plantas en hábitats acuáticos de algunas corrientes de montaña, en cuatro municipios de Antioquia	c8f840a3-4949-4e18-82e9-5771c3e57129	Universidad Católica de Oriente	
0150c79f-35f3-447f-a40f-24ee9f1fb9d3	Delaware Museum of Nature & Science — Eggs	a42867f0-813a-11dc-82e0-b8a03c50a862	Delaware Museum of Nature & Science	
27cfee51-9f66-443d-86b1-7186d6172bad	Inventario íctico del caño Miti-Miti, afluente del río Meta (Cuenca del Orinoco), Puerto Gaitán-Meta	2fff5d0c-6bbd-432d-8832-cc4e307a267f	Universidad de los Llanos	
9f6b46fb-f776-4bc4-b11d-7ed23a84f610	Transparencia de copa de Mariania sp y Andesanthus sp de la colección viva del Jardín Botánico José Celestino Mutis	eace4687-50e8-4f9a-829b-29ff8ff1fa8b	Jardín Botánico de Bogotá ""José Celestino Mutis""	
0e4d4d33-aee9-46e1-806d-9219e9d26b00	Registros de cámaras trampa en los páramos Pan de Azúcar y Cruz Verde, Sesquilé-Cundinamarca	b3071d73-b8de-4fa1-8bef-35e2a973327b	Alcaldía de Sesquilé	
05a6cd1c-4ed9-40bb-9566-b9c7383dcd4c	Sonidos de aves, anfibios, mamíferos e insectos del departamento de Santander - Proyecto Santander BIO	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
d999e701-d3d5-48a5-8444-2a9fc45970ec	Conservación de la población de Loro Orejiamarillo (Ognorhynchus icterotis) en el piedemonte llanero, departamento del Meta	4b3fc3ac-227f-477d-9853-cfa76044d108	Cormacarena - Corporación para el Desarrollo Sostenible del área de Manejo Especial La Macarena	
52ccc841-ec67-4dc3-8788-945d6bd9bac1	Ring ouzel national sample survey in the UK in 1999	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	
b43bf4c6-5aa7-4584-b246-24588d3d9d4c	Insectos recolectados en trampas Malaise en el departamento de Antioquia - Proyecto Colombia Bio	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
84236384-8c74-4129-b9d7-31d163d8d18b	Actualización de las bases de datos de las colecciones de plantas vasculares y macromicetos del herbario de la UJAT (Hongos)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
3e12052a-43b7-45e8-87d1-4939abbaf57c	Actualización de las bases de datos de las colecciones de plantas vasculares y macromicetos del herbario de la UJAT (Pteridofitas)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
4e328d6a-62e2-4b5a-b2f2-e8362c4ff0b7	Estudio taxonómico distribucional de los peces del estado de Chiapas, México	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
360ea197-6713-46f3-bde3-ed5c29afa0f4	Actualización de las bases de datos de las colecciones de plantas vasculares y macromicetos del herbario de la UJAT (Plantas)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
e3e7beaa-cfef-4f75-81ad-47707baae6e9	Herbier Seringe N. (Saules de Suisse, TL 113)	fceedf30-fef4-48ea-ad74-464dba203d70	Université de Toulouse, Herbarium TL. Jardin Botanique et Collections Scientifiques	
f97568bd-5ceb-4f14-83ab-12a584392a80	Mastofauna presentes en la ciénaga de Guineo, Riosucio, Chocó	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
c7271e0f-39b2-4a81-8f11-209b60e6dd84	Ictiofauna asociada a la ciénaga de Guineo, Riosucio, Chocó	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
acbdb8d5-3e34-43d2-8970-48672b4ca16a	Avifauna presente en la ciénaga de Guineo, Riosucio, Chocó	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
e0e68b58-b3e5-4acf-a830-45d6e104f150	Flora y Fauna asociada a servicios ecosistémicos de polinización y zoocoria para 10 remanentes de bosque seco tropical en el Valle del Cauca	a7e6d0ba-9e3d-4be2-b3ac-2c5e812e0a31	Instituto para la Investigación y la Preservación del Patrimonio Cultural y Natural del Valle del Cauca - INCIVA	tropical
58808668-8f74-4fdf-a628-76a32e60e0ce	Colección de Invertebrados Museo de La Salle Bogotá (MLS)	478a9e81-e716-42dc-a68d-03487953a32e	Universidad de la Salle	
1fcfeecb-3899-4d59-8c3a-881ffec9d725	Rescate y reubicación de Epífitas en el área del vaso del embalse del Proyecto Hidroeléctrico Ituango	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	Empresas Públicas de Medellín E.S.P.	
d8ce7299-a7f4-4c86-a362-fe778379d6e9	two_new_asian_lomariopsis	949029b7-adc7-48f4-9994-ec59baed1c1c	Institute of Molecular & Cellular Biology, National Tsing Hua University	
b65c0886-3c24-4ead-a93a-b89d2a676b10	University of Tennessee at Chattanooga Insect Collection	efcf5460-a06a-11d9-8ec2-b8a03c50a862	University of Tennessee - Chattanooga (UTC)	
4f64e2fc-a84b-49f6-802f-e48f725717d7	Manchester Museum, University of Manchester, Botany Collection	b472a35a-6461-444a-a3d6-84e97e6636fe	Manchester Museum, The University of Manchester	
10d18c53-e6c6-45de-aa36-6f46655011d2	Mining Biological Interactions between Wild Bees and Potential Host Plants from Research Papers	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
f36eb734-d963-474f-93f2-29eb69d68594	Flora de los bosques del valle de Valdebezana (Burgos)	a7ae8a07-cb3f-42e6-8f4e-22868f8cdb27	Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid	
8f20203f-0519-4f7d-98ea-27a50103d650	Muestreo y recolección de Cyrtopodium schargellii y Trichocentrum nudum, dos orquídeas epífitas presentes en el municipio de Sampués	341acb6e-2ed2-4c13-af14-5e00173e15f8	Universidad de Sucre	
51bfec7f-8738-4980-9398-7d5102701a59	Linea base de diversidad de aves de la planta de ACESCO y su zona de influencia	b5359826-e387-4f48-936c-7d5fd7dc17b6	ACESCO Colombia SAS	
4ebf9677-eaad-4565-ac0b-b4ddda28fa2a	Monitoreo de flora en áreas de bosque del predio Alpes I en el municipio de Calarcá, Quindío	85e6ceac-5381-4378-917c-dc3b8032affa	CRQ - Corporación Autónoma Regional del Quindío	
c34a84f1-8e21-4774-bc67-749ed4488c67	Plantas y hongos asociados a la construcción de la Intersección Aguazul, corredor Villavicencio - Yopal	d3c29fed-bcac-4f84-8d3d-f4b7f76fdc8e	Construcciones y Ambiente Conambiente S.A.S	
6c49da09-02e0-4682-a7c4-9cbec50a0562	Levantamientos de vegetación de la Amazonia Colombiana de 0.1 Ha	9d77fdeb-100f-4b29-98ad-4effdd824457	Instituto Amazónico de Investigaciones Científicas - SINCHI	
68aa961c-846b-4992-b790-53693bbf9131	Biodiversidad del orden Araneae (Arachnida) de las Islas del Golfo de California, México	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
a66929d8-d943-4e7f-bd19-41bec50e5b99	Censo de aves en diez localidades del municipio de Envigado durante el mes de noviembre de 2025	a82f7b11-edb1-4f83-ab17-eefbf50c3cfa	Alcaldía de Envigado	
5e662c5d-0b39-473e-b320-b23ff514b878	Diversidad de las comunidades de mariposas diurnas (Lepidoptera: Papilionoidea) en diferentes paisajes de Soacha y Cachipay Cundinamarca, Colombia	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
a7799cdd-93c9-433c-bc95-a83ec417ef33	Registros de Anuros asociados a paisajes acústicos en el municipio de La Cumbre, Valle del Cauca	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	
5f734908-8a5f-4858-b058-8e1c8c34051a	Macroinvertebrados asociados a la ciénaga de Guineo, Riosucio, Chocó	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
5178a9d0-50de-4583-aee5-322b6c3f5b35	Barcode de Bambúes nativos de México	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
